temp_diff_ame,rh_diff_ame,ws_avg_18_21_ame,wd_avg_18_21_ame,sundur_avg_12_15_ame,temp_diff_chi_hato_ame,temp_diff_chi_yori_ame,press_diff_ame,rain_1d_ame,date,fog_event,chi_sp,chi_t2m,chi_rh2m,chichibu_sp,yori_sp,hato_sp,chichibu_t2m,yori_t2m,hato_t2m,chichibu_rh2m,yori_rh2m,hato_rh2m,tdiffchi1221,tdiffchiyori21,tdiffchihato21,pressdiffchi1221,rhdiffchi1221,pressdiffchiyori21,pressdiffchihato21,ncld_upper_00,ncld_mid_00,ncld_low_00,ncld_upper_06,ncld_mid_06,ncld_low_06
-0.5,10,0.825,225,0.075,-1.4,-0.5,-0.4,1,2015/09/19,0,97244.76929,292.0980225,91.21024323,97097.88208,98585.38208,99710.38208,290.9602661,291.8821411,292.2571411,77.16860962,78.98110962,79.85610962,1.137756348,-0.921875,-1.296875,146.887207,14.04163361,-1487.5,-2612.5,2.27E-06,18.5066681,4.54166873,40.82166708,20.50833467,11.28000176
-7,27,1.625,106.875,0.875,-2.3,-2,1.9,0.5,2015/09/20,0,97157.12891,292.6433716,67.4948616,97238.26294,98725.76294,99838.26294,290.2647705,292.600708,293.8272705,60.24209785,56.36709785,54.11709785,2.378601074,-2.3359375,-3.5625,-81.1340332,7.252763748,-1487.5,-2600,14.99166826,10.79166845,2.27E-06,2.27E-06,8.44833522,6.105001993
-6.5,40,1,196.875,0.75,-1.1,-0.2,2.5,0,2015/09/21,0,97305.80444,292.5201416,72.98945045,97524.10889,99061.60889,100211.6089,289.4855957,290.4152832,291.0715332,73.88388252,73.07138252,75.50888252,3.034545898,-0.9296875,-1.5859375,-218.3044434,-0.894432068,-1537.5,-2687.5,21.02166798,2.27E-06,1.661668861,46.87500014,9.718335162,3.711668768
-4.4,22,0.9,185.625,0.6,0.8,0,2.4,0,2015/09/22,0,97676.99585,292.6405029,73.68272781,98004.11987,99529.11987,100679.1199,289.6943359,290.5146484,291.5380859,72.54525757,72.20150757,70.29525757,2.946166992,-0.8203125,-1.84375,-327.1240234,1.137470245,-1525,-2675,2.27E-06,2.27E-06,2.295002166,2.27E-06,2.27E-06,2.27E-06
-7.9,50,1,213.75,1,0.5,1.5,1.3,0,2015/09/23,0,98019.31152,290.8460693,70.88195229,97979.54712,99542.04712,100704.5471,287.2911987,289.2208862,289.4474487,76.11802673,74.14927673,75.71177673,3.554870605,-1.9296875,-2.15625,39.7644043,-5.236074448,-1562.5,-2725,23.82833452,2.27E-06,2.27E-06,10.54833512,2.27E-06,1.710002192
-8.2,34,1.225,185.625,0.925,0.8,1.7,0,0,2015/09/24,0,97749.81689,289.8230896,76.10601425,97673.52295,99223.52295,100386.0229,287.0761108,289.5214233,290.2401733,97.40411186,94.59161186,92.49786186,2.74697876,-2.4453125,-3.1640625,76.29394531,-21.29809761,-1550,-2712.5,90.4783315,33.15500076,2.783335477,94.28666466,51.3666666,3.468335446
-2.8,21,0.7,70.625,0,-1.5,-1.1,-2.3,8.5,2015/09/25,0,97309.61914,289.697937,88.67440033,97189.63013,98739.63013,99902.13013,286.8407288,287.0751038,288.1141663,86.85627747,89.70002747,87.35627747,2.857208252,-0.234375,-1.2734375,119.9890137,1.818122864,-1550,-2712.5,36.32833395,58.98333293,65.76999928,55.17499977,88.23166493,75.14499886
-0.4,2,0.325,146.875,0,,-0.4,0.5,3,2015/09/26,0,97102.22168,288.6936951,87.47726822,97093.13965,98630.63965,99793.13965,289.0613708,290.1316833,290.3816833,88.28133011,83.90633011,86.93758011,-0.367675781,-1.0703125,-1.3203125,9.08203125,-0.80406189,-1537.5,-2700,78.12499872,29.88333425,42.72500033,27.00333438,9.375001844,4.10166875
-1.6,21,1.05,168.75,0.1,-0.9,0.1,1.6,0,2015/09/27,0,97341.91895,291.4568481,91.70485497,97332.64771,98870.14771,100007.6477,290.9127197,291.5220947,292.6314697,96.16027641,95.53527641,92.22277641,0.544128418,-0.609375,-1.71875,9.271240234,-4.455421448,-1537.5,-2675,76.85499878,55.36999976,42.87166699,2.27E-06,18.31166811,11.32833509
-1.8,4,1.55,196.875,0,0.6,0.2,2.8,0,2015/09/28,0,97672.95532,292.2460938,82.51589012,97793.32275,99330.82275,100493.3228,288.068634,290.506134,290.568634,79.85611725,71.57486725,76.19986725,4.177459717,-2.4375,-2.5,-120.3674316,2.659772873,-1537.5,-2700,2.27E-06,8.253335229,7.423335266,0.050002268,29.10166762,18.06666812
-5.5,4,1.075,146.25,0.925,-1.7,-1.8,2.5,0,2015/09/29,0,97978.50342,292.9687805,62.77774811,98034.8877,99597.3877,100722.3877,289.3148193,291.1273193,292.4866943,69.67238808,63.98488808,59.95363808,3.653961182,-1.8125,-3.171875,-56.38427734,-6.894639969,-1562.5,-2687.5,2.27E-06,8.936668531,2.27E-06,2.27E-06,4.663335392,2.27E-06
-7,21,1.775,174.375,0.975,-2.3,0.3,1.6,0,2015/09/30,0,98231.23169,288.9694214,62.90884781,98466.20483,100003.7048,101166.2048,286.0905762,287.6843262,288.5593262,63.4952383,61.6202383,59.1514883,2.878845215,-1.59375,-2.46875,-234.9731445,-0.586390495,-1537.5,-2700,18.60500143,2.27E-06,2.27E-06,57.81166631,2.638335484,2.27E-06
-9.4,57,1.475,202.5,0.85,0.1,0.2,0,0,2015/10/01,0,98360.15625,288.5497437,50.10093117,98146.25244,99721.25244,100896.2524,285.3123474,286.4685974,286.9139099,59.64312649,64.45562649,67.17437649,3.23739624,-1.15625,-1.6015625,213.9038086,-9.54219532,-1575,-2750,65.96666594,2.27E-06,2.27E-06,77.78166541,65.42833263,25.6850011
-3.5,28,1.2,247.5,0,-2.2,-1.1,-9.5,0,2015/10/02,0,96691.63208,291.1083679,86.06322479,96226.9104,97726.9104,98851.9104,291.430542,291.868042,293.133667,87.51969337,85.89469337,83.67594337,-0.322174072,-0.4375,-1.703125,464.7216797,-1.456468582,-1500,-2625,70.94666572,5.665002013,5.176668702,2.27E-06,12.98833501,5.371668693
-8.3,37,1.4,213.75,0.925,-0.8,-1.3,7.4,0,2015/10/03,0,97478.94287,289.8795776,75.38510132,97718.10913,99255.60913,100418.1091,286.1103821,288.5166321,289.0791321,80.16114616,75.84864616,77.03614616,3.769195557,-2.40625,-2.96875,-239.1662598,-4.776044846,-1537.5,-2700,0.538335579,2.27E-06,2.27E-06,16.2116682,3.516668777,8.276668561
-5,33,0.8,196.875,1,-0.2,-0.5,2.7,0,2015/10/04,1,97827.76489,291.0319519,74.13978958,98105.85327,99630.85327,100793.3533,286.9154358,288.2591858,288.7748108,56.79772949,58.98522949,67.51647949,4.116516113,-1.34375,-1.859375,-278.0883789,17.34206009,-1525,-2687.5,0.29333559,0.098335599,2.27E-06,1.368335541,53.02666653,6.811668627
-8.1,44,3.4,56.25,0.825,-1.1,-1.2,3.7,0.5,2015/10/05,0,98433.66089,289.7157288,78.83230019,98629.02222,100204.0222,101404.0222,285.0646667,286.7052917,287.7834167,65.88416862,60.75916862,59.22791862,4.651062012,-1.640625,-2.71875,-195.3613281,12.94813156,-1575,-2775,14.89333493,15.96833488,7.666668589,66.11166594,16.50500152,6.910001956
-2.4,23,1,191.25,0,-0.6,0.3,-0.3,0,2015/10/06,0,98316.3147,287.4534302,68.48353004,98215.00244,99790.00244,100977.5024,284.4497986,285.3872986,286.1372986,77.42373276,75.92373276,74.67373276,3.003631592,-0.9375,-1.6875,101.3122559,-8.940202713,-1575,-2762.5,2.27E-06,6.055001995,6.593335304,2.27E-06,5.518335353,2.27E-06
-5.1,31,1.2,236.25,0.725,-3.1,-1.3,-0.6,0,2015/10/07,0,98013.63525,286.190918,72.5112114,97786.93848,99349.43848,100499.4385,284.0472412,285.1253662,285.9222412,71.69917107,72.69917107,72.91792107,2.143676758,-1.078125,-1.875,226.6967773,0.812040329,-1562.5,-2712.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,3.271668788,0.635002241
-8.7,26,2.3,157.5,1,-4.2,-4.2,-2,0,2015/10/08,0,97230.9082,286.2045898,58.66571045,96756.97632,98244.47632,99369.47632,284.9971313,287.2002563,288.4033813,57.72181416,49.37806416,47.40931416,1.207458496,-2.203125,-3.40625,473.9318848,0.943896294,-1487.5,-2612.5,2.27E-06,2.27E-06,0.245002259,2.27E-06,1.17333555,0.635002241
-4.9,9,4.15,264.375,1,5.6,-0.3,1.9,0,2015/10/09,0,96571.0144,287.5964355,55.91566277,96835.49805,98347.99805,99485.49805,284.9831543,287.7331543,288.2175293,58.02487755,58.11862755,55.27487755,2.61328125,-2.75,-3.234375,-264.4836426,-2.109214783,-1512.5,-2650,11.91500173,2.27E-06,0.14666893,19.04333474,4.68833539,0.44000225
-8.4,52,1.125,202.5,1,-0.4,0,4.2,0,2015/10/10,0,97171.76514,288.0988464,58.62212181,97455.54199,99005.54199,100180.542,284.7814636,286.2970886,286.0002136,54.59432793,56.40682793,61.50057793,3.317382813,-1.515625,-1.21875,-283.7768555,4.027793884,-1550,-2725,51.12166662,2.27E-06,2.27E-06,94.23666466,2.27E-06,2.27E-06
-4.2,32,1.225,157.5,0,-0.7,-0.5,1,0,2015/10/11,0,97561.44409,287.4659729,73.64759827,97359.51538,98922.01538,100084.5154,287.5635071,287.1416321,288.3760071,85.53307152,94.72057152,95.28307152,-0.09753418,0.421875,-0.8125,201.9287109,-11.88547325,-1562.5,-2725,69.48166578,71.58166569,15.18666825,76.51333213,23.43833454,10.4500018
-2.5,19,1.175,191.25,0.05,-1.5,-1.3,2.5,0,2015/10/12,1,97275.48218,288.7890015,71.00760651,97455.7312,98993.2312,100168.2312,284.7566528,286.1629028,287.2410278,65.70815468,66.95815468,65.95815468,4.032348633,-1.40625,-2.484375,-180.2490234,5.299451828,-1537.5,-2712.5,2.27E-06,0.538335579,1.611668863,2.27E-06,17.6283348,10.98666844
-7.1,37,0.875,146.25,0.825,0,1.5,2,0,2015/10/13,1,97501.26343,288.2887573,63.33409882,97482.84302,99032.84302,100182.843,284.3352661,285.7883911,286.2258911,62.21042824,59.58542824,65.14792824,3.953491211,-1.453125,-1.890625,18.42041016,1.123670578,-1550,-2700,2.27E-06,4.68833539,2.930002137,2.27E-06,35.79166731,8.936668531
-7.4,,1.425,151.875,0.95,-1.6,-0.2,,0,2015/10/14,0,97637.54883,286.157135,69.11649513,97907.9834,99457.9834,100607.9834,282.9618225,285.9461975,287.1180725,67.97916031,66.35416031,61.57291031,3.1953125,-2.984375,-4.15625,-270.4345703,1.137334824,-1550,-2700,2.27E-06,1.515002201,2.150002172,2.27E-06,26.90500105,10.64500179
-8.3,38,0.8,236.25,0.65,1.6,0.9,3.1,0,2015/10/15,0,98211.02905,286.6914673,63.17433262,98303.97949,99853.97949,101016.4795,283.2137756,285.6044006,286.6200256,57.64265537,54.45515537,53.64265537,3.47769165,-2.390625,-3.40625,-92.95043945,5.531677246,-1550,-2712.5,19.9233347,2.27E-06,2.27E-06,73.38833227,2.27E-06,2.27E-06
-7.6,47,0.95,196.875,0.95,-2.1,-1.6,1.5,0,2015/10/16,0,98312.20093,286.253418,88.68202782,98262.89673,99825.39673,101012.8967,285.7616272,287.4022522,288.3085022,79.19318581,75.88068581,74.09943581,0.491790771,-1.640625,-2.546875,49.30419922,9.48884201,-1562.5,-2750,2.27E-06,70.26333241,61.61999947,2.27E-06,70.79999906,75.63333217
0.4,5,0.25,130,0,-0.9,-0.4,-0.6,1,2015/10/17,0,98144.0979,286.8337097,80.45575142,98056.41479,99618.91479,100793.9148,286.8025208,288.3806458,288.6462708,83.85711288,74.45086288,77.38836288,0.031188965,-1.578125,-1.84375,87.68310547,-3.401361465,-1562.5,-2737.5,2.27E-06,47.0716668,55.41833309,2.27E-06,27.980001,19.67833471
-1.6,7,0.9,230.625,0.275,-0.6,0,0.2,0,2015/10/18,0,98058.92944,288.3334045,84.94424725,98017.57813,99567.57813,100742.5781,286.3294678,287.4544678,288.5950928,81.37712669,87.28337669,84.97087669,2.003936768,-1.125,-2.265625,41.35131836,3.567120552,-1550,-2725,2.27E-06,3.810002097,2.150002172,2.27E-06,0.391668919,0.976668892
-6.8,38,1.225,219.375,1,1.1,0.2,0.8,0,2015/10/19,1,97822.41211,288.5854797,80.23555756,97889.49585,99426.99585,100589.4958,285.4389038,287.7045288,285.0795288,63.59808588,64.41058588,77.56683588,3.146575928,-2.265625,0.359375,-67.08374023,16.63747168,-1537.5,-2700,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-9.8,35,1.875,168.75,1,-0.7,0.1,1.4,0,2015/10/20,0,97851.46484,286.5939331,90.42126656,97673.37036,99248.37036,100423.3704,283.8722229,286.1690979,286.0909729,73.66875362,85.13750362,88.48125362,2.721710205,-2.296875,-2.21875,178.0944824,16.75251293,-1575,-2750,51.65999992,2.27E-06,2.27E-06,41.45666705,0.976668892,2.27E-06
-7.7,36,1.575,247.5,1,-0.3,-1.4,2.1,0,2015/10/21,0,97758.31909,288.7084961,67.98269081,98104.35791,99666.85791,100854.3579,286.4804077,287.6679077,287.2460327,70.40675545,66.81300545,71.31300545,2.228088379,-1.1875,-0.765625,-346.0388184,-2.424064636,-1562.5,-2750,90.13666484,7.423335266,4.151668748,2.27E-06,5.616668682,5.128335371
-2.3,14,0.85,183.125,0,-0.5,0.8,0.1,0,2015/10/22,0,98108.38013,283.8214417,83.31348228,97953.78418,99516.28418,100691.2842,283.474762,285.224762,284.162262,75.41342545,67.31967545,71.94467545,0.346679688,-1.75,-0.6875,154.5959473,7.900056839,-1562.5,-2737.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,13.08666834,6.080001994
-7.5,34,4.15,106.875,0.725,-0.8,0.1,2.8,0,2015/10/23,0,98161.40747,286.9734497,76.01507759,98232.93457,99807.93457,100995.4346,283.5571289,285.6196289,285.6977539,80.90790558,74.81415558,75.34540558,3.416320801,-2.0625,-2.140625,-71.52709961,-4.892827988,-1575,-2762.5,19.1900014,16.2116682,8.350001891,10.98666844,8.106668569,9.521668504
-0.9,15,1.075,202.5,0,-1.7,-0.6,-0.4,0,2015/10/24,0,98107.47681,284.4906311,88.53088951,97784.3689,99346.8689,100521.8689,283.3755493,284.7192993,284.0942993,75.40028381,79.30653381,85.93153381,1.115081787,-1.34375,-0.71875,323.1079102,13.1306057,-1562.5,-2737.5,21.38833463,2.27E-06,0.44000225,2.27E-06,1.953335515,1.953335515
-6.9,37,1.25,202.5,1,0,0,-2.3,0,2015/10/25,0,97147.229,288.7256165,70.13249779,97677.47803,99239.97803,100402.478,283.6148071,284.6304321,285.5054321,52.22649002,48.94524002,47.28899002,5.110809326,-1.015625,-1.890625,-530.2490234,17.90600777,-1562.5,-2725,2.27E-06,2.27E-06,0.098335599,2.27E-06,2.27E-06,2.27E-06
-10.2,44,1.625,258.75,1,-1.3,-4.3,3.9,0,2015/10/26,0,98043.09082,281.1970215,55.89198685,98328.59497,99916.09497,101103.595,277.270813,281.583313,282.723938,58.01704121,59.67329121,54.79829121,3.926208496,-4.3125,-5.453125,-285.5041504,-2.125054359,-1587.5,-2775,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-8.1,54,0.95,123.75,1,0.3,1.1,1.5,0,2015/10/27,0,98218.41431,282.4438782,68.24039602,97938.45215,99538.45215,100738.4521,281.1871948,283.5153198,283.6403198,73.27465916,63.80590916,66.02465916,1.25668335,-2.328125,-2.453125,279.9621582,-5.034263134,-1600,-2800,2.27E-06,2.27E-06,2.27E-06,42.33500035,1.123335552,0.245002259
-7.9,42,1.3,253.125,0.975,-0.4,-0.3,-3.8,0,2015/10/28,0,97200.03052,286.1247559,71.67457771,97068.46313,98605.96313,99755.96313,285.6605835,286.3793335,287.3324585,74.69173622,77.22298622,75.75423622,0.464172363,-0.71875,-1.671875,131.5673828,-3.017158508,-1537.5,-2687.5,2.27E-06,15.72333489,13.96500164,2.27E-06,52.2449999,18.99500141
-6,7,1.525,101.25,0.325,-0.5,-1,5.3,0,2015/10/29,0,97489.37378,287.0026245,74.52021599,97780.63965,99318.13965,100505.6396,284.6741028,286.3928528,287.6741028,73.63355446,63.00855446,60.78980446,2.328521729,-1.71875,-3,-291.2658691,0.88666153,-1537.5,-2725,2.27E-06,25.73333444,17.28666815,2.27E-06,48.14500008,16.60166818
-2.4,19,0.65,183.125,0.1,-1.3,-0.5,2.1,0,2015/10/30,0,97969.2627,286.5209656,84.81932449,97933.6853,99483.6853,100658.6853,282.5470886,284.2033386,285.2033386,77.03397942,71.75272942,68.59647942,3.973876953,-1.65625,-2.65625,35.57739258,7.785345078,-1550,-2725,47.16833346,2.27E-06,2.27E-06,2.27E-06,8.985001862,0.538335579
-7.1,25,1.025,180,0.925,-2.6,-2.8,3,0,2015/10/31,0,98120.67261,283.8025818,67.70893478,98356.01196,99943.51196,101143.512,280.5638428,282.8919678,284.3138428,71.77352333,63.89852333,59.36727333,3.238739014,-2.328125,-3.75,-235.3393555,-4.064588547,-1587.5,-2787.5,34.23000072,17.92000146,10.35166847,2.27E-06,48.53666673,28.95666762
-4.3,39,0.875,180,0.1,-0.6,0.4,2.1,0,2015/11/01,1,98610.44312,282.1288605,85.1982336,98691.91284,100266.9128,101466.9128,279.2138214,280.6356964,281.1981964,60.58113003,60.45613003,62.51863003,2.915039063,-1.421875,-1.984375,-81.46972656,24.61710358,-1575,-2775,50.34166665,2.27E-06,2.27E-06,50.87833329,2.27E-06,2.27E-06
-6,51,0.65,213.75,0.85,0.5,0.4,0.4,0,2015/11/02,0,98677.45361,282.4068909,60.73565865,98323.59009,99936.09009,101136.0901,282.2637787,282.0137787,283.2794037,74.73719406,72.95594406,66.58094406,0.143112183,0.25,-1.015625,353.8635254,-14.00153542,-1612.5,-2812.5,69.23666579,72.60666564,43.50666696,88.27999826,45.6550002,1.758335524
1.1,3,0.5,110,0,-1.8,0,-0.3,0,2015/11/03,1,97780.47485,283.6802063,86.58846092,98051.95923,99601.95923,100751.9592,282.7145844,285.0583344,286.0895844,74.33497238,66.27247238,63.55372238,0.965621948,-2.34375,-3.375,-271.484375,12.25348854,-1550,-2700,2.27E-06,4.200002079,0.245002259,2.27E-06,25.8800011,3.516668777
-11,58,1.725,196.875,1,-3.2,-4.3,7.4,0,2015/11/04,0,99018.19458,283.4872742,65.64141464,99278.24707,100865.7471,102090.7471,281.8452148,283.2358398,280.5170898,55.5700655,56.4450655,70.7888155,1.642059326,-1.390625,1.328125,-260.0524902,10.07134914,-1587.5,-2812.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-8.1,46,0.925,121.25,1,0.8,1.4,0.6,0,2015/11/05,0,99201.36719,282.6298828,65.99761391,99007.03125,100607.0313,101807.0313,280.0752258,283.0127258,281.6689758,50.65988922,49.65988922,65.03488922,2.554656982,-2.9375,-1.59375,194.3359375,15.33772469,-1600,-2800,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-8,43,0.9,219.375,0.975,0.4,0.3,0.3,0,2015/11/06,0,98735.52856,284.1421204,69.58441257,98617.05933,100179.5593,101367.0593,282.5173798,284.9861298,282.6736298,62.28153515,55.81278515,66.37528515,1.624740601,-2.46875,-0.15625,118.4692383,7.302877426,-1562.5,-2750,2.27E-06,8.203335231,2.27E-06,2.27E-06,3.418335448,2.27E-06
-9.7,56,1.3,213.75,1,0.8,1.1,1.6,0,2015/11/07,0,98709.34448,284.9609833,69.79397774,98849.92676,100437.4268,101624.9268,282.334549,284.850174,284.522049,74.76290131,69.01290131,72.82540131,2.626434326,-2.515625,-2.1875,-140.5822754,-4.968923569,-1587.5,-2775,34.18000072,8.838335202,1.270002212,3.076668797,44.97166689,24.41500116
-2.8,23,2.05,95.625,0.15,-0.3,0.5,2,0,2015/11/08,0,99035.65063,286.2968292,82.71946144,98666.30249,100266.3025,101466.3025,284.0284271,285.0596771,286.1221771,93.74389744,88.65014744,86.68139744,2.2684021,-1.03125,-2.09375,369.3481445,-11.024436,-1600,-2800,71.48333236,71.28833237,14.40500162,64.35499935,68.55333249,26.07500109
-0.2,4,0.75,275.625,0,-1.3,-0.5,-4.8,1,2015/11/09,1,97878.89404,286.2217407,91.91118622,97359.49097,98921.99097,100109.491,286.9234619,286.9390869,286.2047119,85.09960365,82.78710365,90.31835365,-0.701721191,-0.015625,0.71875,519.4030762,6.811582565,-1562.5,-2750,47.56000011,28.07666766,3.760002099,91.30833146,55.36999976,5.713335344
-2,19,1.1,264.375,0,-0.3,0.1,1.2,0,2015/11/10,0,97301.3855,288.6607056,90.09437943,97414.72168,98927.22168,100114.7217,286.52771,288.668335,288.387085,91.7691803,77.8473053,84.7066803,2.132995605,-2.140625,-1.859375,-113.3361816,-1.674800873,-1512.5,-2700,2.27E-06,92.13833142,34.81500069,2.27E-06,90.08666485,48.73166672
-2.6,7,0.8,247.5,0,-0.7,0.3,5.7,5,2015/11/11,1,98147.85767,285.2032013,76.44739532,98506.95801,100094.458,101281.958,278.1759644,283.0353394,283.7697144,85.58771133,65.90021133,63.55646133,7.027236938,-4.859375,-5.59375,-359.1003418,-9.14031601,-1587.5,-2775,2.27E-06,0.781668901,1.02666889,50.97499996,13.38000166,3.370002117
-2.8,38,0.7,247.5,0,-0.9,0.4,4.7,0,2015/11/12,0,99095.89844,281.4312134,71.61272717,99205.15137,100830.1514,102042.6514,279.4009857,281.4009857,280.7603607,77.51197243,71.29322243,74.85572243,2.030227661,-2,-1.359375,-109.2529297,-5.899245262,-1625,-2837.5,17.57833481,8.44833522,7.130001946,76.4149988,28.6133343,2.491668824
